route_id,service_id,trip_id,trip_headsign,block_id,block_short_name
2,2026-08-24:2:2,2026-08-24:941218,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941219,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941220,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941221,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941222,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941223,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941224,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941225,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941226,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941227,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941228,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941229,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941230,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941231,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941232,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941233,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941234,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941235,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941236,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941237,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941238,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941239,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941240,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941241,Bielawy - Peron 1,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941242,Kapuściska,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941243,Toruńska - Kazimierza Wielkiego,2026-08-24:47853,01
2,2026-08-24:2:2,2026-08-24:941244,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941245,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941246,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941247,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941248,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941249,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941250,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941251,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941252,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941253,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941254,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941255,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941256,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941257,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941258,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941259,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941260,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941261,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941262,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941263,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941264,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941265,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941266,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941267,Bielawy - Peron 1,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941268,Kapuściska,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941269,Toruńska - Kazimierza Wielkiego,2026-08-24:47854,02
2,2026-08-24:2:2,2026-08-24:941270,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941271,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941272,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941273,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941274,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941275,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941276,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941277,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941278,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941279,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941280,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941281,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941282,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941283,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941284,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941285,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941286,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941287,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941288,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941289,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941290,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941291,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941292,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941293,Kapuściska,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941294,Bielawy - Peron 1,2026-08-24:47855,03
2,2026-08-24:2:2,2026-08-24:941295,Toruńska - Kazimierza Wielkiego,2026-08-24:47855,03
11,2026-08-24:11:2,2026-08-24:941297,Bielawy - Peron 1,2026-08-24:47856,01
11,2026-08-24:11:2,2026-08-24:941298,Niepodległości - Pętla - Peron 1,2026-08-24:47856,01
10,2026-08-24:10:2,2026-08-24:941299,Wilczak,2026-08-24:47856,01
10,2026-08-24:10:2,2026-08-24:941300,Niepodległości - Pętla - Peron 1,2026-08-24:47856,01
11,2026-08-24:11:2,2026-08-24:941301,Bielawy - Peron 1,2026-08-24:47856,01
11,2026-08-24:11:2,2026-08-24:941302,Niepodległości - Pętla - Peron 1,2026-08-24:47856,01
10,2026-08-24:10:2,2026-08-24:941303,Wilczak,2026-08-24:47856,01
10,2026-08-24:10:2,2026-08-24:941304,Niepodległości - Pętla - Peron 1,2026-08-24:47856,01
11,2026-08-24:11:2,2026-08-24:941305,Bielawy - Peron 1,2026-08-24:47856,01
11,2026-08-24:11:2,2026-08-24:941306,Niepodległości - Pętla - Peron 1,2026-08-24:47856,01
10,2026-08-24:10:2,2026-08-24:941307,Wilczak,2026-08-24:47856,01
10,2026-08-24:10:2,2026-08-24:941308,Łoskoń,2026-08-24:47856,01
3,2026-08-24:3:2,2026-08-24:941311,Wilczak,2026-08-24:47857,02
3,2026-08-24:3:2,2026-08-24:941312,Łoskoń,2026-08-24:47857,02
3,2026-08-24:3:2,2026-08-24:941313,Wilczak,2026-08-24:47857,02
10,2026-08-24:10:2,2026-08-24:941314,Niepodległości - Pętla - Peron 1,2026-08-24:47857,02
11,2026-08-24:11:2,2026-08-24:941315,Bielawy - Peron 1,2026-08-24:47857,02
11,2026-08-24:11:2,2026-08-24:941316,Niepodległości - Pętla - Peron 1,2026-08-24:47857,02
10,2026-08-24:10:2,2026-08-24:941317,Wilczak,2026-08-24:47857,02
10,2026-08-24:10:2,2026-08-24:941318,Niepodległości - Pętla - Peron 1,2026-08-24:47857,02
11,2026-08-24:11:2,2026-08-24:941319,Bielawy - Peron 1,2026-08-24:47857,02
11,2026-08-24:11:2,2026-08-24:941320,Niepodległości - Pętla - Peron 1,2026-08-24:47857,02
10,2026-08-24:10:2,2026-08-24:941321,Wilczak,2026-08-24:47857,02
10,2026-08-24:10:2,2026-08-24:941322,Niepodległości - Pętla - Peron 1,2026-08-24:47857,02
11,2026-08-24:11:2,2026-08-24:941323,Bielawy - Peron 1,2026-08-24:47857,02
11,2026-08-24:11:2,2026-08-24:941324,Niepodległości - Pętla - Peron 1,2026-08-24:47857,02
10,2026-08-24:10:2,2026-08-24:941325,Wilczak,2026-08-24:47857,02
10,2026-08-24:10:2,2026-08-24:941326,Łoskoń,2026-08-24:47857,02
3,2026-08-24:3:2,2026-08-24:941328,Wilczak,2026-08-24:47858,03
3,2026-08-24:3:2,2026-08-24:941329,Łoskoń,2026-08-24:47858,03
3,2026-08-24:3:2,2026-08-24:941330,Wilczak,2026-08-24:47858,03
3,2026-08-24:3:2,2026-08-24:941331,Łoskoń,2026-08-24:47858,03
3,2026-08-24:3:2,2026-08-24:941332,Wilczak,2026-08-24:47858,03
10,2026-08-24:10:2,2026-08-24:941333,Niepodległości - Pętla - Peron 1,2026-08-24:47858,03
11,2026-08-24:11:2,2026-08-24:941334,Bielawy - Peron 1,2026-08-24:47858,03
11,2026-08-24:11:2,2026-08-24:941335,Niepodległości - Pętla - Peron 1,2026-08-24:47858,03
10,2026-08-24:10:2,2026-08-24:941336,Wilczak,2026-08-24:47858,03
10,2026-08-24:10:2,2026-08-24:941337,Niepodległości - Pętla - Peron 1,2026-08-24:47858,03
11,2026-08-24:11:2,2026-08-24:941338,Bielawy - Peron 1,2026-08-24:47858,03
11,2026-08-24:11:2,2026-08-24:941339,Niepodległości - Pętla - Peron 1,2026-08-24:47858,03
10,2026-08-24:10:2,2026-08-24:941340,Wilczak,2026-08-24:47858,03
10,2026-08-24:10:2,2026-08-24:941341,Niepodległości - Pętla - Peron 1,2026-08-24:47858,03
11,2026-08-24:11:2,2026-08-24:941342,Bielawy - Peron 1,2026-08-24:47858,03
11,2026-08-24:11:2,2026-08-24:941343,Toruńska - Kazimierza Wielkiego,2026-08-24:47858,03
10,2026-08-24:10:2,2026-08-24:941345,Wilczak,2026-08-24:47859,04
10,2026-08-24:10:2,2026-08-24:941346,Niepodległości - Pętla - Peron 1,2026-08-24:47859,04
11,2026-08-24:11:2,2026-08-24:941347,Bielawy - Peron 1,2026-08-24:47859,04
11,2026-08-24:11:2,2026-08-24:941348,Niepodległości - Pętla - Peron 1,2026-08-24:47859,04
10,2026-08-24:10:2,2026-08-24:941349,Wilczak,2026-08-24:47859,04
10,2026-08-24:10:2,2026-08-24:941350,Niepodległości - Pętla - Peron 1,2026-08-24:47859,04
11,2026-08-24:11:2,2026-08-24:941351,Bielawy - Peron 1,2026-08-24:47859,04
11,2026-08-24:11:2,2026-08-24:941352,Niepodległości - Pętla - Peron 1,2026-08-24:47859,04
10,2026-08-24:10:2,2026-08-24:941353,Wilczak,2026-08-24:47859,04
10,2026-08-24:10:2,2026-08-24:941354,Niepodległości - Pętla - Peron 1,2026-08-24:47859,04
11,2026-08-24:11:2,2026-08-24:941355,Bielawy - Peron 1,2026-08-24:47859,04
11,2026-08-24:11:2,2026-08-24:941356,Niepodległości - Pętla - Peron 1,2026-08-24:47859,04
10,2026-08-24:10:2,2026-08-24:941357,Wilczak,2026-08-24:47859,04
10,2026-08-24:10:2,2026-08-24:941358,Toruńska - Kazimierza Wielkiego,2026-08-24:47859,04
11,2026-08-24:11:2,2026-08-24:941359,Bielawy - Peron 1,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941360,Łoskoń,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941361,Wilczak,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941362,Niepodległości - Pętla - Peron 1,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941363,Bielawy - Peron 1,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941364,Niepodległości - Pętla - Peron 1,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941365,Wilczak,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941366,Niepodległości - Pętla - Peron 1,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941367,Bielawy - Peron 1,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941368,Niepodległości - Pętla - Peron 1,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941369,Wilczak,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941370,Niepodległości - Pętla - Peron 1,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941371,Bielawy - Peron 1,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941372,Niepodległości - Pętla - Peron 1,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941373,Wilczak,2026-08-24:47860,05
10,2026-08-24:10:2,2026-08-24:941374,Toruńska - Kazimierza Wielkiego,2026-08-24:47860,05
11,2026-08-24:11:2,2026-08-24:941375,Bielawy - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941376,Niepodległości - Pętla - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941377,Bielawy - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941378,Niepodległości - Pętla - Peron 1,2026-08-24:47861,06
10,2026-08-24:10:2,2026-08-24:941379,Wilczak,2026-08-24:47861,06
10,2026-08-24:10:2,2026-08-24:941380,Niepodległości - Pętla - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941381,Bielawy - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941382,Niepodległości - Pętla - Peron 1,2026-08-24:47861,06
10,2026-08-24:10:2,2026-08-24:941383,Wilczak,2026-08-24:47861,06
10,2026-08-24:10:2,2026-08-24:941384,Niepodległości - Pętla - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941385,Bielawy - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941386,Niepodległości - Pętla - Peron 1,2026-08-24:47861,06
10,2026-08-24:10:2,2026-08-24:941387,Wilczak,2026-08-24:47861,06
10,2026-08-24:10:2,2026-08-24:941388,Niepodległości - Pętla - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941389,Bielawy - Peron 1,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941390,Łoskoń,2026-08-24:47861,06
11,2026-08-24:11:2,2026-08-24:941393,Bielawy - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941394,Niepodległości - Pętla - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941395,Bielawy - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941396,Niepodległości - Pętla - Peron 1,2026-08-24:47862,07
10,2026-08-24:10:2,2026-08-24:941397,Wilczak,2026-08-24:47862,07
10,2026-08-24:10:2,2026-08-24:941398,Niepodległości - Pętla - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941399,Bielawy - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941400,Niepodległości - Pętla - Peron 1,2026-08-24:47862,07
10,2026-08-24:10:2,2026-08-24:941401,Wilczak,2026-08-24:47862,07
10,2026-08-24:10:2,2026-08-24:941402,Niepodległości - Pętla - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941403,Bielawy - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941404,Niepodległości - Pętla - Peron 1,2026-08-24:47862,07
10,2026-08-24:10:2,2026-08-24:941405,Wilczak,2026-08-24:47862,07
10,2026-08-24:10:2,2026-08-24:941406,Niepodległości - Pętla - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941407,Bielawy - Peron 1,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941408,Toruńska - Kazimierza Wielkiego,2026-08-24:47862,07
11,2026-08-24:11:2,2026-08-24:941409,Bielawy - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941410,Niepodległości - Pętla - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941411,Bielawy - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941412,Niepodległości - Pętla - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941413,Bielawy - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941414,Niepodległości - Pętla - Peron 1,2026-08-24:47863,08
10,2026-08-24:10:2,2026-08-24:941415,Wilczak,2026-08-24:47863,08
10,2026-08-24:10:2,2026-08-24:941416,Niepodległości - Pętla - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941417,Bielawy - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941418,Niepodległości - Pętla - Peron 1,2026-08-24:47863,08
10,2026-08-24:10:2,2026-08-24:941419,Wilczak,2026-08-24:47863,08
10,2026-08-24:10:2,2026-08-24:941420,Niepodległości - Pętla - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941421,Bielawy - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941422,Łoskoń,2026-08-24:47863,08
10,2026-08-24:10:2,2026-08-24:941423,Wilczak,2026-08-24:47863,08
10,2026-08-24:10:2,2026-08-24:941424,Niepodległości - Pętla - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941425,Bielawy - Peron 1,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941426,Toruńska - Kazimierza Wielkiego,2026-08-24:47863,08
11,2026-08-24:11:2,2026-08-24:941427,Bielawy - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941428,Niepodległości - Pętla - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941429,Bielawy - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941430,Niepodległości - Pętla - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941431,Bielawy - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941432,Niepodległości - Pętla - Peron 1,2026-08-24:47864,09
10,2026-08-24:10:2,2026-08-24:941433,Wilczak,2026-08-24:47864,09
10,2026-08-24:10:2,2026-08-24:941434,Niepodległości - Pętla - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941435,Bielawy - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941436,Niepodległości - Pętla - Peron 1,2026-08-24:47864,09
10,2026-08-24:10:2,2026-08-24:941437,Wilczak,2026-08-24:47864,09
10,2026-08-24:10:2,2026-08-24:941438,Niepodległości - Pętla - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941439,Bielawy - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941440,Łoskoń,2026-08-24:47864,09
10,2026-08-24:10:2,2026-08-24:941441,Wilczak,2026-08-24:47864,09
10,2026-08-24:10:2,2026-08-24:941442,Niepodległości - Pętla - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941443,Bielawy - Peron 1,2026-08-24:47864,09
11,2026-08-24:11:2,2026-08-24:941444,Toruńska - Kazimierza Wielkiego,2026-08-24:47864,09
3,2026-08-24:3:2,2026-08-24:941446,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941447,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941448,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941449,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941450,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941451,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941452,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941453,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941454,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941455,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941456,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941457,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941458,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941459,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941460,Wilczak,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941461,Łoskoń,2026-08-24:47865,10
3,2026-08-24:3:2,2026-08-24:941463,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941464,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941465,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941466,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941467,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941468,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941469,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941470,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941471,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941472,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941473,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941474,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941475,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941476,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941477,Wilczak,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941478,Łoskoń,2026-08-24:47866,11
3,2026-08-24:3:2,2026-08-24:941481,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941482,Łoskoń,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941483,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941484,Łoskoń,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941485,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941486,Łoskoń,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941487,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941488,Łoskoń,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941489,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941490,Łoskoń,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941491,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941492,Łoskoń,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941493,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941494,Łoskoń,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941495,Wilczak,2026-08-24:47867,12
3,2026-08-24:3:2,2026-08-24:941496,Toruńska - Kazimierza Wielkiego,2026-08-24:47867,12
10,2026-08-24:10:2,2026-08-24:941497,Wilczak,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941498,Łoskoń,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941499,Wilczak,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941500,Łoskoń,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941501,Wilczak,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941502,Łoskoń,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941503,Wilczak,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941504,Łoskoń,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941505,Wilczak,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941506,Łoskoń,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941507,Wilczak,2026-08-24:47868,13
3,2026-08-24:3:2,2026-08-24:941508,Łoskoń,2026-08-24:47868,13
10,2026-08-24:10:2,2026-08-24:941510,Wilczak,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941511,Łoskoń,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941512,Wilczak,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941513,Łoskoń,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941514,Wilczak,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941515,Łoskoń,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941516,Wilczak,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941517,Łoskoń,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941518,Wilczak,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941519,Łoskoń,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941520,Wilczak,2026-08-24:47869,14
3,2026-08-24:3:2,2026-08-24:941521,Łoskoń,2026-08-24:47869,14
4,2026-08-24:4:2,2026-08-24:941523,Glinki,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941524,Bielawy - Peron 1,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941525,Glinki,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941526,Bielawy - Peron 1,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941527,Glinki,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941528,Bielawy - Peron 1,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941529,Glinki,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941530,Bielawy - Peron 1,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941531,Glinki,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941532,Bielawy - Peron 1,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941533,Glinki,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941534,Bielawy - Peron 1,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941535,Glinki,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941536,Bielawy - Peron 1,2026-08-24:47870,01
4,2026-08-24:4:2,2026-08-24:941537,Glinki,2026-08-24:47870,01
